D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (10).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (11).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (12).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (13).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (14).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (15).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (16).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (17).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (18).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (19).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (2).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (20).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (21).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (22).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (23).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (24).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (25).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (3).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (4).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (5).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (6).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (7).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (8).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1 (9).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10087.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10117.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10155.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10176.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1019.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10207.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1022.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\102401.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10303.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\104.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10433.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10436.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10442.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1045.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10477.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10502.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10537.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10567.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10605.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10694.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1079.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1081.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10828.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10837.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\10958.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11023.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1106.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11063.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\111502.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1117.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11308.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11315.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11425 (2).png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11425.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11463.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11522.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11531.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11557.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11594.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11629.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1166.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11745.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11915.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11956.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11966.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11971.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11976.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11981.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11986.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\11996.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1204.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\121339.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\12287.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1233.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1234.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1235.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\12391.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\12401.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\12411.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1242.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\12475.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\12499.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\125251.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\1268.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\126911.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\12701.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\12731.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\12767.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\12811.png,0
D:\Ship Trajectory\Moving behavior\turning_frequent\a_disordered\12821.png,0
